"NUM_CNPJ_CPF","NOM_FORNECEDOR","MUNICIPIO","UF","NUM_FISCAL","DAT_NOTA_FISCAL","VLR_NOTA","CATEGORIA","LOCAL ","UF LOCAL DA VIAGEM","DAT_INI","DAT_FIM","DSC_OBJETO_EVENTO"
"10899952000142","RESTAURANTE E LANCHERIA NOVO ARCOVERDE LTDA","CAXIAS DO SUL","RS","82",16/02/2012,4608,"FORNECIMENTO DE ALIMENTAÇÃO","CAXIAS DO SUL","RS",14/02/2012,16/02/2012,"Cerimônia oficial de abertura da 29ª Festa Nacional da Uva e 23ª Festa Agroindustrial, no Parque de Eventos da Festa da Uva."
"93209765026426","WMS SUPERMERCADOS DO BR","CAXIAS DO SUL","RS","94023",16/02/2012,"220,13","GENEROS DE ALIMENTAÇÃO","CAXIAS DO SUL","RS",14/02/2012,16/02/2012,"Cerimônia oficial de abertura da 29ª Festa Nacional da Uva e 23ª Festa Agroindustrial, no Parque de Eventos da Festa da Uva."
"93209765026426","WMS SUPERMERCADOS DO BR","CAXIAS DO SUL","RS","94050",16/02/2012,"222,74","GENEROS DE ALIMENTAÇÃO","CAXIAS DO SUL","RS",14/02/2012,16/02/2012,"Cerimônia oficial de abertura da 29ª Festa Nacional da Uva e 23ª Festa Agroindustrial, no Parque de Eventos da Festa da Uva."
"88548011000151","TOB'S LANCHES SUL LTDA","PORTO ALEGRE","RS","002059",16/02/2012,"248,4","FORNECIMENTO DE ALIMENTAÇÃO","PORTO ALEGRE","RS",14/02/2012,17/02/2012,"Agenda Privada"
"09544647000159","MARBA & BOROWSKI LTDA","PORTO ALEGRE","RS","1406",16/02/2012,70,"FORNECIMENTO DE ALIMENTAÇÃO","PORTO ALEGRE","RS",14/02/2012,17/02/2012,"Agenda Privada"
"09544647000159","MARBA & BOROWSKI LTDA","PORTO ALEGRE","RS","1404",16/02/2012,54,"FORNECIMENTO DE ALIMENTAÇÃO","PORTO ALEGRE","RS",14/02/2012,17/02/2012,"Agenda Privada"
"09544647000159","MARBA & BOROWSKI LTDA","PORTO ALEGRE","RS","1407",16/02/2012,1950,"FORNECIMENTO DE ALIMENTAÇÃO","PORTO ALEGRE","RS",14/02/2012,17/02/2012,"Agenda Privada"
"47508411089203","CIA BRAS DE DISTRIB. - EXTRA","SALVADOR","BA","19211",16/02/2012,"1203,86","GENEROS DE ALIMENTAÇÃO","SALVADOR","BA",14/02/2012,21/02/2012,"De 14 a 16 Fev/12 - Precursora de Viagem Presidencial; - de 16 a 21 Fev/12, Agenda Privada."
"47508411089203","CIA BRAS DE DISTRIB. - EXTRA","SALVADOR","BA","19207",16/02/2012,"852,1","GENEROS DE ALIMENTAÇÃO","SALVADOR","BA",14/02/2012,21/02/2012,"De 14 a 16 Fev/12 - Precursora de Viagem Presidencial; - de 16 a 21 Fev/12, Agenda Privada."
"92784537000108","PREDIAL E ADMINISTRADORA  HOTEIS PLAZA S/A-SAN RAFAEL","PORTO ALEGRE","RS","1112621",17/02/2012,"123,32","FORNECIMENTO DE ALIMENTAÇÃO","PORTO ALEGRE","RS",14/02/2012,17/02/2012,"Agenda Privada"
"47508411089203","CIA BRAS DE DISTRIB. - EXTRA","SALVADOR","BA","19287",17/02/2012,"742,64","GENEROS DE ALIMENTAÇÃO","SALVADOR","BA",14/02/2012,21/02/2012,"De 14 a 16 Fev/12 - Precursora de Viagem Presidencial; - de 16 a 21 Fev/12, Agenda Privada."
"11965515000908","PERINE COMERCIAL DE ALILMENTOS LTDA","SALVADOR","BA","21527",17/02/2012,"2808,58","GENEROS DE ALIMENTAÇÃO","SALVADOR","BA",14/02/2012,21/02/2012,"De 14 a 16 Fev/12 - Precursora de Viagem Presidencial; - de 16 a 21 Fev/12, Agenda Privada."
"11965515000908","PERINE COMERCIAL DE ALILMENTOS LTDA","SALVADOR","BA","21528",17/02/2012,"555,55","GENEROS DE ALIMENTAÇÃO","SALVADOR","BA",14/02/2012,21/02/2012,"De 14 a 16 Fev/12 - Precursora de Viagem Presidencial; - de 16 a 21 Fev/12, Agenda Privada."
"12442461000101","CASSIA MATOS EVENTOS LTDA - ME","SALVADOR","BA","53",17/02/2012,151,"FORNECIMENTO DE ALIMENTAÇÃO","SALVADOR","BA",14/02/2012,21/02/2012,"De 14 a 16 Fev/12 - Precursora de Viagem Presidencial; - de 16 a 21 Fev/12, Agenda Privada."
"47508411044609","CIA BRASILEIRA DE DISTRIBUIÇÃO","SALVADOR","BA","21900",18/02/2012,"300,25","GENEROS DE ALIMENTAÇÃO","SALVADOR","BA",14/02/2012,21/02/2012,"De 14 a 16 Fev/12 - Precursora de Viagem Presidencial; - de 16 a 21 Fev/12, Agenda Privada."
"47508411044609","CIA BRASILEIRA DE DISTRIBUIÇÃO","SALVADOR","BA","21886",18/02/2012,"296,4","GENEROS DE ALIMENTAÇÃO","SALVADOR","BA",14/02/2012,21/02/2012,"De 14 a 16 Fev/12 - Precursora de Viagem Presidencial; - de 16 a 21 Fev/12, Agenda Privada."
"13463377000129","ANTÔNIO DA LUZ QUEIROZ","PARIPE","BA","2473",22/02/2012,300,"GENEROS DE ALIMENTAÇÃO","SALVADOR","BA",14/02/2012,21/02/2012,"De 14 a 16 Fev/12 - Precursora de Viagem Presidencial; - de 16 a 21 Fev/12, Agenda Privada."
"04160657591","GUILHERME MOTTA","SALVADOR","BA","001",22/02/2012,300,"GENEROS DE ALIMENTAÇÃO","SALVADOR","BA",22/12/2011,10/01/2012,"Agenda Privada: Viagem da Excelentíssima Senhora Presidenta da República à cidade de Salvador - BA"
"07348911000153","COGEALI COMERCIO DE GENEROS ALIMENTÍCIOS LTDA","SALVADOR","BA","002",22/02/2012,"153,85","GENEROS DE ALIMENTAÇÃO","SALVADOR","BA",22/12/2011,10/01/2012,"Agenda Privada: Viagem da Excelentíssima Senhora Presidenta da República à cidade de Salvador - BA"
"11965515000908","PERINE COMERCIAL DE ALILMENTOS LTDA","SALVADOR","BA","21688",23/02/2012,"1275,29","GENEROS DE ALIMENTAÇÃO","SALVADOR","BA",14/02/2012,21/02/2012,"De 14 a 16 Fev/12 - Precursora de Viagem Presidencial; - de 16 a 21 Fev/12, Agenda Privada."
"11965515000908","PERINE COMERCIAL DE ALILMENTOS LTDA","SALVADOR","BA","21683",23/02/2012,"841,32","GENEROS DE ALIMENTAÇÃO","SALVADOR","BA",14/02/2012,21/02/2012,"De 14 a 16 Fev/12 - Precursora de Viagem Presidencial; - de 16 a 21 Fev/12, Agenda Privada."
"11965515000908","PERINE COMERCIAL DE ALILMENTOS LTDA","SALVADOR","BA","21677",23/02/2012,"168,12","GENEROS DE ALIMENTAÇÃO","SALVADOR","BA",14/02/2012,21/02/2012,"De 14 a 16 Fev/12 - Precursora de Viagem Presidencial; - de 16 a 21 Fev/12, Agenda Privada."
"13182931000108","GALETUS BOA VIAGEM RESTAURANTE LTDA","RECIFE","PE","18895",25/02/2012,"879,8","FORNECIMENTO DE ALIMENTAÇÃO","RECIFE","PE",24/02/2012,28/02/2012,"Cerimônia de entrega de 480 Unidades Habitacionais, do Conjunto Habitacional Via Mangue"
"06165208001704","CONQUISTA FORTALEZA LANCHONETES LTDA","FORTALEZA","CE","7",26/02/2012,10950,"FORNECIMENTO DE ALIMENTAÇÃO","FORTALEZA","CE",23/02/2012,27/02/2012,"1-Anúncio de investimentos para a implantação da linha Lesre; 2-Visiata às obras do Trecho V do Eixo de Integração; 3- Visita às obras de Requalificação da Orla e construção de Unidades Habitacionais - Vila do Mar."
"06165208001704","CONQUISTA FORTALEZA LANCHONETES LTDA","FORTALEZA","CE","9",26/02/2012,495,"FORNECIMENTO DE ALIMENTAÇÃO","FORTALEZA","CE",23/02/2012,27/02/2012,"1-Anúncio de investimentos para a implantação da linha Lesre; 2-Visiata às obras do Trecho V do Eixo de Integração; 3- Visita às obras de Requalificação da Orla e construção de Unidades Habitacionais - Vila do Mar."
"03586356000228","LUSITÂNIA EMPREENDIMENTOS TURÍSTICOS LTDA","FORTALEZA","CE","19590",27/02/2012,1125,"FORNECIMENTO DE ALIMENTAÇÃO","FORTALEZA","CE",23/02/2012,27/02/2012,"1-Anúncio de investimentos para a implantação da linha Lesre; 2-Visiata às obras do Trecho V do Eixo de Integração; 3- Visita às obras de Requalificação da Orla e construção de Unidades Habitacionais - Vila do Mar."
"13169102000187","MARGIL ALIMENTOS LTDA - ME","RECIFE","PE","1601",27/02/2012,140,"FORNECIMENTO DE ALIMENTAÇÃO","RECIFE","PE",24/02/2012,28/02/2012,"Cerimônia de entrega de 480 Unidades Habitacionais, do Conjunto Habitacional Via Mangue"
"02178017000169","SANFERNANDO ALIMENTOS LTDA","RECIFE","PE","3699",28/02/2012,5200,"FORNECIMENTO DE ALIMENTAÇÃO","RECIFE","PE",24/02/2012,28/02/2012,"Cerimônia de entrega de 480 Unidades Habitacionais, do Conjunto Habitacional Via Mangue"
"02320714000102","BAHIA CATERING LTDA (LSG SKY CHEFS)","SALVADOR","BA","2088",28/02/2012,"8626,6","FORNECIMENTO DE ALIMENTAÇÃO","SALVADOR","BA",26/01/2012,30/01/2012,"Cerimônia do Dia Internacional em Memória das Vítimas do Holausto; Assinatura do Acôrdo p/ Saneamento da Bacia do Rio Camaçari."
"04094931001986","TRANSAMERICA FLATS LTDA","RECIFE","PE","12389",29/02/2012,"187,86","FORNECIMENTO DE ALIMENTAÇÃO","RECIFE","PE",24/02/2012,28/02/2012,"Cerimônia de entrega de 480 Unidades Habitacionais, do Conjunto Habitacional Via Mangue"
"07363122000191","LANCHONETE TONY E THAIS LTDA. ME","SÃO PAULO","SP","326",01/03/2012,800,"FORNECIMENTO DE ALIMENTAÇÃO","SÃO PAULO","SP",29/02/2012,01/03/2012,"São Bernardo do Campo: Agenda Privada da Senhora Presidenta da República."
"33403379000130","RESTAURANTE PARK LTDA","ANÁPOLIS","GO","45",15/03/2012,4015,"FORNECIMENTO DE ALIMENTAÇÃO","ANAPOLIS","GO",12/03/2012,15/03/2012,"Eventos em  Anápolis; Ouro Verde de Goiás e Petrolina de Goiás - Visita às obras da Ferrovia Norte-Sul"
"00958664000168","CAÇAROLA DE BARRO RESTAURANTE LTDA.","RIO DE JANEIRO","RJ","022744",20/03/2012,"139,93","FORNECIMENTO DE ALIMENTAÇÃO","RIO DE JANEIRO","RJ",19/03/2012,21/03/2012,"Visita às obras do BRT TRANSCARIOCA e cerimônia de anúncio de investimentos de mobilidade em Madureira; visita ao Novo Contact Center de  Ma- dureira da Atento/Telefônica."
"33868332000141","ZETTER BOUTIQUE E RESTAURANTE LTDA","RIO DE JANEIRO","RJ","002977",21/03/2012,382,"FORNECIMENTO DE ALIMENTAÇÃO","RIO DE JANEIRO","RJ",19/03/2012,21/03/2012,"Visita às obras do BRT TRANSCARIOCA e cerimônia de anúncio de investimentos de mobilidade em Madureira; visita ao Novo Contact Center de  Ma- dureira da Atento/Telefônica."
"04174787000169","TOLEDO JR LANCHES LTDA","RIO DE JANEIRO","RJ","057",21/03/2012,5218,"FORNECIMENTO DE ALIMENTAÇÃO","RIO DE JANEIRO","RJ",19/03/2012,21/03/2012,"Visita às obras do BRT TRANSCARIOCA e cerimônia de anúncio de investimentos de mobilidade em Madureira; visita ao Novo Contact Center de  Ma- dureira da Atento/Telefônica."
"04174787000169","TOLEDO JR LANCHES LTDA","RIO DE JANEIRO","RJ","058",22/03/2012,5775,"FORNECIMENTO DE ALIMENTAÇÃO","RIO DE JANEIRO","RJ",20/03/2012,22/03/2012,"Cerimônia: posse da Sra.Magda Chambriard no cargo de Diretora-Geral da ANP; Inauguração da Clínica de Família Joãosinho Trinta e celebração 2 milhões de cariocas atendidos no programa saúde da família;"
"07363122000191","LANCHONETE TONY E THAIS LTDA. ME","SÃO PAULO","SP","5510",28/03/2012,800,"FORNECIMENTO DE ALIMENTAÇÃO","SÃO PAULO","SP",27/03/2012,01/04/2012,"Agenda Privada -Vice-Presidente no exercício da Presidência."
"07363122000191","LANCHONETE TONY E THAIS LTDA. ME","SÃO PAULO","SP","5511",31/03/2012,152,"FORNECIMENTO DE ALIMENTAÇÃO","SÃO PAULO","SP",27/03/2012,01/04/2012,"Agenda Privada -Vice-Presidente no exercício da Presidência."
"67886622000130","ADM COMÉRCIO DE ALIMENTOS LTDA","SÃO PAULO","SP","288163",13/04/2012,588,"FORNECIMENTO DE ALIMENTAÇÃO","SÃO PAULO","SP",12/04/2012,15/04/2012,"De 12 a 13 Abril/012 Viagem Pesidencial- Agenda Particular; de 13 a 15 Abril/012  Viagem do Senhor Presidente da República, exercício,  à cidade de São Paulo - Agenda Particular. "
"44232296000141","HOTEL DAN INN BARRETOS LTDA","BARRETOS","SP","3122",14/04/2012,1295,"FORNECIMENTO DE ALIMENTAÇÃO","TERRA ROXA","SP",12/04/2012,14/04/2012,"Agenda Privada"
"07363122000191","LANCHONETE TONY E THAIS LTDA. ME","SÃO PAULO","SP","5519",14/04/2012,1200,"FORNECIMENTO DE ALIMENTAÇÃO","SÃO PAULO","SP",12/04/2012,15/04/2012,"De 12 a 13 Abril/012 Viagem Pesidencial- Agenda Particular; de 13 a 15 Abril/012  Viagem do Senhor Presidente da República, exercício,  à cidade de São Paulo - Agenda Particular. "
"67484154000177","OSVALDO PEREIRA ROCHA - ME - RESTAURANTE DO COTIM","TERRA ROCHA","SP","14631",14/04/2012,420,"FORNECIMENTO DE ALIMENTAÇÃO","TERRA ROXA","SP",12/04/2012,14/04/2012,"Agenda Privada"
"17314329000553","RA CATERING LTDA - THE COLLECTION-CUMBICA SP","SÃO PAULO","SP","13831",15/04/2012,"1564,45","FORNECIMENTO DE ALIMENTAÇÃO","SÃO PAULO","SP",12/04/2012,15/04/2012,"De 12 a 13 Abril/012 Viagem Pesidencial- Agenda Particular; de 13 a 15 Abril/012  Viagem do Senhor Presidente da República, exercício,  à cidade de São Paulo - Agenda Particular. "
"47508411117266","COMPANHIA BRASILEIRA DE DISTRIBUIÇÃO","ARACAJU","SE","54378",21/04/2012,"275,02","GENEROS DE ALIMENTAÇÃO","ROSÁRIO DO CATETE","SE",19/04/2012,23/04/2012,"1-Cerimônia de assinatura do Contrato de Arrendamento das Reservas de Potás- sio, entre a Petrobrás e a Vale S/A; 2-Aracaju- Reunião com os Governadores  do Nordeste."
"39346861011600","CENCOSUD BRASIL COMERCIAL LTDA.","ARACAJU","SE","53315",21/04/2012,"26,32","GENEROS DE ALIMENTAÇÃO","ROSÁRIO DO CATETE","SE",19/04/2012,23/04/2012,"1-Cerimônia de assinatura do Contrato de Arrendamento das Reservas de Potás- sio, entre a Petrobrás e a Vale S/A; 2-Aracaju- Reunião com os Governadores  do Nordeste."
"10933708000159","GARCIA E DALLA CORTE CHURRASCARIA LTDA.","ARACAJU","SE","27",23/04/2012,1282,"FORNECIMENTO DE ALIMENTAÇÃO","ROSÁRIO DO CATETE","SE",19/04/2012,23/04/2012,"1-Cerimônia de assinatura do Contrato de Arrendamento das Reservas de Potás- sio, entre a Petrobrás e a Vale S/A; 2-Aracaju- Reunião com os Governadores  do Nordeste."
"10933708000159","GARCIA E DALLA CORTE CHURRASCARIA LTDA.","ARACAJU","SE","26",23/04/2012,"227,92","FORNECIMENTO DE ALIMENTAÇÃO","ROSÁRIO DO CATETE","SE",19/04/2012,23/04/2012,"1-Cerimônia de assinatura do Contrato de Arrendamento das Reservas de Potás- sio, entre a Petrobrás e a Vale S/A; 2-Aracaju- Reunião com os Governadores  do Nordeste."
"04916188000173","LIMA E VIANA LTDA.","ARACAJU","SE","14843",23/04/2012,12,"GENEROS DE ALIMENTAÇÃO","ROSÁRIO DO CATETE","SE",19/04/2012,23/04/2012,"1-Cerimônia de assinatura do Contrato de Arrendamento das Reservas de Potás- sio, entre a Petrobrás e a Vale S/A; 2-Aracaju- Reunião com os Governadores  do Nordeste."
"00515701000163","RESTAURANTE CANTINA D'ITALIA LTDA.","ARACAJU","SE","041",23/04/2012,"211,6","FORNECIMENTO DE ALIMENTAÇÃO","ROSÁRIO DO CATETE","SE",19/04/2012,23/04/2012,"1-Cerimônia de assinatura do Contrato de Arrendamento das Reservas de Potás- sio, entre a Petrobrás e a Vale S/A; 2-Aracaju- Reunião com os Governadores  do Nordeste."
"07378739000180","SUPERMERCADO PAU FERRO LTDA","ARACAJU","SE","1858",23/04/2012,6636,"GENEROS DE ALIMENTAÇÃO","ROSÁRIO DO CATETE","SE",19/04/2012,23/04/2012,"1-Cerimônia de assinatura do Contrato de Arrendamento das Reservas de Potás- sio, entre a Petrobrás e a Vale S/A; 2-Aracaju- Reunião com os Governadores  do Nordeste."
"10933708000159","GARCIA E DALLA CORTE CHURRASCARIA LTDA.","ARACAJU","SE","028",23/04/2012,"256,41","FORNECIMENTO DE ALIMENTAÇÃO","ROSÁRIO DO CATETE","SE",19/04/2012,23/04/2012,"1-Cerimônia de assinatura do Contrato de Arrendamento das Reservas de Potás- sio, entre a Petrobrás e a Vale S/A; 2-Aracaju- Reunião com os Governadores  do Nordeste."
"07314906000120","EDECYR OLIVEIRA RESTAURANTE LTDA","CAMPOS DOS GOYTACAZES","RJ","000406",26/04/2012,3420,"FORNECIMENTO DE ALIMENTAÇÃO","SAO JOAO DA BARRA","RJ",23/04/2012,26/04/2012,"Visita ao Superporto de Açu e celebração do primeiro óleo da OGX."
"09006415000147","A. NETO DE OLIVEIRA ME","CAMPOS DOS GOYTACAZES","RJ","000077",26/04/2012,3634,"FORNECIMENTO DE ALIMENTAÇÃO","SAO JOAO DA BARRA","RJ",23/04/2012,26/04/2012,"Visita ao Superporto de Açu e celebração do primeiro óleo da OGX."
"04174787000169","TOLEDO JR LANCHES LTDA","RIO DE JANEIRO","RJ","060",26/04/2012,418,"FORNECIMENTO DE ALIMENTAÇÃO","RIO DE JANEIRO","RJ",24/04/2012,26/04/2012,"Comemorção de 1 milhão e meio de beneficiados pelo Plano Brasil sem Miséria, através da integração dos programas Renda Melhor, cartão Família Carioca e Bolsa Família e Precursora da Rio+20."
"04174787000169","TOLEDO JR LANCHES LTDA","RIO DE JANEIRO","RJ","059",26/04/2012,2502,"FORNECIMENTO DE ALIMENTAÇÃO","RIO DE JANEIRO","RJ",24/04/2012,26/04/2012,"Comemorção de 1 milhão e meio de beneficiados pelo Plano Brasil sem Miséria, através da integração dos programas Renda Melhor, cartão Família Carioca e Bolsa Família e Precursora da Rio+20."
"33743618000109","COMA BAR E RESTAURANTE","RIO DE JANEIRO","RJ","042851",26/04/2012,1281,"FORNECIMENTO DE ALIMENTAÇÃO","RIO DE JANEIRO","RJ",24/04/2012,26/04/2012,"Comemorção de 1 milhão e meio de beneficiados pelo Plano Brasil sem Miséria, através da integração dos programas Renda Melhor, cartão Família Carioca e Bolsa Família e Precursora da Rio+20."
"33743618000109","COMA BAR E RESTAURANTE","RIO DE JANEIRO","RJ","116915",03/05/2012,1380,"FORNECIMENTO DE ALIMENTAÇÃO","RIO DE JANEIRO","RJ",02/05/2012,04/05/2012,"Cerimônia de imposição dos Títulos deDoutor Honoris Causa consedidos ao ex-Presidente LUIZ INÁCIO LULA DA SILVA por Universidades Públicas Fluminense."
"04174787000169","TOLEDO JR LANCHES LTDA","RIO DE JANEIRO","RJ","62",04/05/2012,5691,"FORNECIMENTO DE ALIMENTAÇÃO","RIO DE JANEIRO","RJ",02/05/2012,04/05/2012,"Cerimônia de imposição dos Títulos deDoutor Honoris Causa consedidos ao ex-Presidente LUIZ INÁCIO LULA DA SILVA por Universidades Públicas Fluminense."
"25877812000140","COMERCIAL XAPURI LTDA","BELO HORIZONTE","MG","2764",10/05/2012,780,"FORNECIMENTO DE ALIMENTAÇÃO","BETIM","MG",09/05/2012,11/05/2012,"Belo Horizonte:ESCAV; Betim- Cerimônia de entrega de 1.160 UHs nos Residenci-  ais Parque das Palmeiras e Baviera e Inauguração de Escola de Educação  Infantil do ProInfância."
"04342845000116","EMPREENDIMENTOS TUDO NO ESPETO","BELO HORIZONTE","MG","311",11/05/2012,"7496,8","FORNECIMENTO DE ALIMENTAÇÃO","BETIM","MG",09/05/2012,11/05/2012,"Belo Horizonte:ESCAV; Betim- Cerimônia de entrega de 1.160 UHs nos Residenci-  ais Parque das Palmeiras e Baviera e Inauguração de Escola de Educação  Infantil do ProInfância."
"04342845000116","EMPREENDIMENTOS TUDO NO ESPETO","BELO HORIZONTE","MG","312",11/05/2012,350,"FORNECIMENTO DE ALIMENTAÇÃO","BETIM","MG",09/05/2012,11/05/2012,"Belo Horizonte:ESCAV; Betim- Cerimônia de entrega de 1.160 UHs nos Residenci-  ais Parque das Palmeiras e Baviera e Inauguração de Escola de Educação  Infantil do ProInfância."
"07363122000191","LANCHONETE TONY E THAIS LTDA. ME","SÃO PAULO","SP","1132",18/05/2012,2360,"FORNECIMENTO DE ALIMENTAÇÃO","SAO PAULO","SP",16/05/2012,18/05/2012,"Cerimônia de inauguração da unidade José de Alencar Gomes da Silva do Campus da Universidade Federal de São Paulo (UNFESP); 2-Visita à exposição ""Guerra e Paz, de Portinari"" (Memorial da  América Latina - Salão de Atos)"
"67886622000130","ADM COMÉRCIO DE ALIMENTOS LTDA","SÃO PAULO","SP","295177",18/05/2012,560,"FORNECIMENTO DE ALIMENTAÇÃO","SAO PAULO","SP",16/05/2012,18/05/2012,"Cerimônia de inauguração da unidade José de Alencar Gomes da Silva do Campus da Universidade Federal de São Paulo (UNFESP); 2-Visita à exposição ""Guerra e Paz, de Portinari"" (Memorial da  América Latina - Salão de Atos)"
"48734255000104","VOLTI LANCHES LTDA - ME","SÃO PAULO","SP","22099",18/05/2012,392,"FORNECIMENTO DE ALIMENTAÇÃO","SAO PAULO","SP",16/05/2012,18/05/2012,"Cerimônia de inauguração da unidade José de Alencar Gomes da Silva do Campus da Universidade Federal de São Paulo (UNFESP); 2-Visita à exposição ""Guerra e Paz, de Portinari"" (Memorial da  América Latina - Salão de Atos)"
"02442932000110","SCHLICK PÃES LTDA","LAGUNA","SC","00017",20/05/2012,2728,"FORNECIMENTO DE ALIMENTAÇÃO","LAGUNA","SC",17/05/2012,21/05/2012,"Cerimônia de assinatura de Ordem de Serviço para construção da Ponte sobre a Lagoa do Imauri."
"03076198000185","RESTAURANTE ATLÂNTICO SUL","LAGUAN","SC","16093",21/05/2012,272,"FORNECIMENTO DE ALIMENTAÇÃO","LAGUNA","SC",17/05/2012,21/05/2012,"Cerimônia de assinatura de Ordem de Serviço para construção da Ponte sobre a Lagoa do Imauri."
"00721620000110","RESTAURANTE CAIÇARA","LAGUNA","SC","000804",21/05/2012,"139,37","FORNECIMENTO DE ALIMENTAÇÃO","LAGUNA","SC",17/05/2012,21/05/2012,"Cerimônia de assinatura de Ordem de Serviço para construção da Ponte sobre a Lagoa do Imauri."
"91050559000181","BAR E RESTAURANTE BONACINA LTDA","PORTO ALEGRE","RS","120013",21/05/2012,273,"FORNECIMENTO DE ALIMENTAÇÃO","PORTO ALEGRE","RS",20/05/2012,22/05/2012,"Agenda Privada"
"42591651074260","ARCOS DOURADOS COM. DE ALIM. LTDA","PORTO ALEGRE","RS","159269",21/05/2012,"731,25","FORNECIMENTO DE ALIMENTAÇÃO","PORTO ALEGRE","RS",20/05/2012,22/05/2012,"Agenda Privada"
"04111939000184","JL VEZENTINI & CIA LTDA","PORTO ALEGRE","RS","2050",22/05/2012,512,"FORNECIMENTO DE ALIMENTAÇÃO","PORTO ALEGRE","RS",20/05/2012,22/05/2012,"Agenda Privada"
"94629334000172","BRESCIA ALIMENTOS LTDA-PÃO NO CESTO","PORTO ALEGRE","RS","11812",22/05/2012,2108,"FORNECIMENTO DE ALIMENTAÇÃO","PORTO ALEGRE","RS",20/05/2012,22/05/2012,"Agenda Privada"
"92784537000108","PREDIAL E ADMINISTRADORA  HOTEIS PLAZA S/A-SAN RAFAEL","PORTO ALEGRE","RS","540716",22/05/2012,"333,34","FORNECIMENTO DE ALIMENTAÇÃO","PORTO ALEGRE","RS",20/05/2012,22/05/2012,"Agenda Privada"
"00543185000180","CAMBIRELA","FLORIANOPOLIS","SC","6633",24/05/2012,168,"FORNECIMENTO DE ALIMENTAÇÃO","LAGUNA","SC",17/05/2012,21/05/2012,"Cerimônia de assinatura de Ordem de Serviço para construção da Ponte sobre a Lagoa do Imauri."
"04342845000116","EMPREENDIMENTOS TUDO NO ESPETO","BELO HORIZONTE","MG","315",05/06/2012,745,"FORNECIMENTO DE ALIMENTAÇÃO","B HORIZONTE","MG",03/06/2012,05/06/2012,"Evento cancelado"
"10319375000849","MULTI FORMATO DISTRIBUIDORA SOCIEDADE ANÔNIMA","BELO HORIZONTE","MG","132774",11/06/2012,"4,76","GENEROS DE ALIMENTAÇÃO","B HORIZONTE","MG",10/06/2012,12/06/2012,"1-Visita às obras de modern. e duplic. da Via Férrea, entre o Horto Flo - restal Gen.  Carneiro;2-Cerimônia de assinatura do Termo de Compromisso para elaboraçãodo Projeto e Execução das Obras de reforma e modernização do Anel Rodoviário  Horizonte."
